"Data 
wyliczenia","Stawka","Wartość 
obrotów 
(w mln PLN)","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15"
2009-05-06,0.0378,1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-07,0.0375,1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-08,0.0363,2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-11,0.0373,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-12,0.0356,2566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-13,0.0344,1677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-14,0.0351,2925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-15,0.039,2654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-18,0.0396,3625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-19,0.0388,3439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-20,0.0359,4052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-21,0.0349,2659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-22,0.0305,2555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-25,0.0236,4033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-26,0.0231,2248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-27,0.0231,2258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-28,0.0229,2313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-29,0.023,2687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-01,0.0362,1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-02,0.0365,2364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-03,0.0355,2044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-04,0.0344,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-05,0.0319,1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-08,0.0257,2472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-09,0.0264,1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-10,0.0279,1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-12,0.0321,2490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-15,0.0322,5237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-16,0.033,3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-17,0.0331,5122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-18,0.0329,4319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-19,0.0268,3215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-22,0.0236,3739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-23,0.0231,2576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-24,0.023,837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-25,0.0216,2616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-26,0.021,2180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-29,0.0217,4693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-30,0.0356,3115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-01,0.0348,5644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-02,0.0346,6879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-03,0.0331,5770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-06,0.0267,2940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-07,0.0249,2312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-08,0.0243,3226.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-09,0.0238,2405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-10,0.0308,4055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-13,0.0293,3280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-14,0.0291,4950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-15,0.0291,4387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-16,0.0319,4168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-17,0.0245,3426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-20,0.0207,3350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-21,0.0209,2958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-22,0.0209,3753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-23,0.021,3083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-24,0.0212,3750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-27,0.0213,3648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-28,0.0207,3585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-29,0.0204,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-30,0.0207,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-07-31,0.0295,1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-03,0.0251,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-04,0.0238,1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-05,0.0239,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-06,0.0239,3045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-07,0.0288,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-10,0.0291,2578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-11,0.027,2439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-12,0.0293,2527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-13,0.0324,3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-14,0.0305,3080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-17,0.0288,3688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-18,0.0302,2305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-19,0.0301,3940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-20,0.0301,5275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-21,0.0224,3078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-24,0.0206,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-25,0.0205,2320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-26,0.0205,1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-27,0.0205,2079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-28,0.021,1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-08-31,0.0313,2740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-01,0.0311,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-02,0.0309,1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-03,0.0308,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-04,0.0294,4091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-07,0.0251,3638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-08,0.0248,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-09,0.0249,3148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-10,0.0249,1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-11,0.0297,2505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-14,0.0303,3943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-15,0.0311,4806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-16,0.0314,3592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-17,0.0303,2594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-18,0.0257,4558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-21,0.0217,3003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-22,0.0208,2930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-23,0.0207,4120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-24,0.0205,2165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-25,0.0209,1807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-28,0.0203,3915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-29,0.0206,3835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-09-30,0.0348,3303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-01,0.0342,3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-02,0.0301,3531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-05,0.0249,2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-06,0.0253,3515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-07,0.0248,4612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-08,0.0241,3878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-09,0.027,3015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-12,0.0266,3140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-13,0.0272,2623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-14,0.0281,2841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-15,0.0283,3135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-16,0.0276,4953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-19,0.0274,4885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-20,0.0264,4023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-21,0.0244,4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-22,0.0215,2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-23,0.0278,2803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-26,0.0237,5710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,0.0226,5208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-28,0.0224,2948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-29,0.0229,3472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-30,0.0252,2229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,0.0286,1495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-03,0.0292,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,0.0287,3674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-05,0.0287,3234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-06,0.0309,1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-09,0.0329,1868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-10,0.0324,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-12,0.0327,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-13,0.0328,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-16,0.033,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-17,0.033,2639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-18,0.0328,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-19,0.0329,1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-20,0.0239,1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-23,0.0204,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-24,0.0204,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-25,0.0204,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-26,0.0203,1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-27,0.0207,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-30,0.0268,2165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-01,0.024,3045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-02,0.0228,2114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-03,0.0222,1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-04,0.0236,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-07,0.0211,2330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-08,0.0206,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-09,0.0207,3148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-10,0.021,1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-11,0.0207,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-14,0.0204,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-15,0.0204,2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-16,0.0204,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-17,0.0206,2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-18,0.0293,2945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-21,0.0218,3625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-22,0.0233,2715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-23,0.0223,1260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-24,0.021,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-28,0.0205,3299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-29,0.0204,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-30,0.0208,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-12-31,0.0356,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-04,0.0215,3423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-05,0.0203,2184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-06,0.0203,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-07,0.0203,875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-08,0.0279,4059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-11,0.0308,1774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-12,0.0271,1390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-13,0.0253,2315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-14,0.0241,2553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-15,0.028,4005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-18,0.0274,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-19,0.0302,3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-20,0.0287,4455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-21,0.0272,2770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-22,0.0271,3704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-25,0.0267,5290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-26,0.0295,4426.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-27,0.0282,2215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-28,0.029,2940.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-29,0.0261,2763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-01,0.0285,4422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-02,0.0295,3820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-03,0.0286,3170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-04,0.0288,2330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-05,0.0257,4920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-08,0.0257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-09,0.0257,3505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-10,0.0249,5070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-11,0.0245,3250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-12,0.0259,3022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-15,0.0259,3459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-16,0.0291,2062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-17,0.0311,2442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-18,0.0293,3325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-19,0.028,4248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-22,0.0289,7588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-23,0.0281,6853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-24,0.0273,5083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-25,0.0272,7801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-26,0.0245,5088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-01,0.0292,6505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-02,0.0288,4358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-03,0.0293,3618.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-04,0.0296,2687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-05,0.0275,3938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-08,0.0277,4283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-09,0.0266,2880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-10,0.0259,4084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-11,0.0261,3060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-12,0.0299,2548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-15,0.0315,3093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-16,0.0343,3341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-17,0.0331,1594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-18,0.0319,2653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-19,0.0263,6665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-22,0.0235,3209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-23,0.0226,3176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-24,0.0215,3808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-25,0.0211,4496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-26,0.0239,4184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-29,0.0223,5916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-30,0.0215,2760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-03-31,0.0323,3659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-01,0.0339,2399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-02,0.0262,2547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-06,0.0265,2924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-07,0.0266,3552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-08,0.0268,2853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-09,0.0312,2411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-12,0.0309,3468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-13,0.0307,2969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-14,0.0294,3393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-15,0.0284,5181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-16,0.0284,3682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-19,0.0282,2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-20,0.0288,3475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-21,0.028,2324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-22,0.0319,4825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-23,0.0301,4584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-26,0.0261,4455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-27,0.0268,5314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-28,0.0239,6554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-29,0.0218,4627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-04-30,0.0321,5319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-04,0.0336,3826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-05,0.0334,3486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-06,0.033,2645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-07,0.0327,4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-10,0.0331,3610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-11,0.0324,5409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-12,0.0303,5458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-13,0.0305,4056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-14,0.0319,3445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-17,0.0313,2127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-18,0.0319,2896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-19,0.0313,2764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-20,0.031,4036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-21,0.0318,4845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-24,0.0279,7178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-25,0.0262,7760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-26,0.0235,7905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-27,0.0234,8162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-28,0.0235,2637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-31,0.0302,4175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
